									Percentile	Global Written	Global Read	Temp Written	Temp Read
									20	43	28	0	0
									50	"26,434"	"12,310"	"3,621"	"5,270"
									90	"5,189,312"	"3,664,867"	"2,335,200"	"3,109,876"
									99	"109,872,552"	"104,301,900"	"48,835,649"	"57,291,349"
									99.9	"723,635,551"	"719,054,918"	"272,325,283"	"355,459,219"
									99.99	"2,870,992,194"	"2,870,710,332"	"2,095,380,984"	"2,121,207,419"
													
													
									Max	"4,744,884,684"	"4,743,848,299"	" 2,876,545,372 "	" 2,578,337,402 "
													
													
													
													
													
													
VC	Job	Total Read	Total Temp Read	Total Global Read	Total Written	Total Temp Written	Total Global Written						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_03	677270.7132	62123.01798	615147.6953	677270.7132	62097.85216	615172.8611						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_04	316098.7813	28645.68628	287453.0951	316098.7813	28643.68727	287455.0941						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_05	295354.3531	26556.93128	268797.4218	295354.3531	26556.93128	268797.4218						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_06	560330.6933	50332.81215	509997.8812	560330.6933	50173.33649	510157.3568						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_07	540412.7444	48285.60247	492127.1419	540412.7444	48285.60247	492127.1419						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_08	273774.4613	24355.16443	249419.2969	273774.4613	24376.6114	249397.8499						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_09	277736.4426	24806.41739	252930.0253	277736.4426	24806.41739	252930.0253						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_10	526216.1798	46749.66456	479466.5152	526216.1798	46749.65223	479466.5275						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_11	527566.7299	46978.17543	480588.5545	527566.7299	46977.79197	480588.938						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_12	284225.4978	25620.63913	258604.8587	284225.4978	25620.63913	258604.8587						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_13	324353.7817	29849.95469	294503.827	324353.7817	29632.2237	294721.558						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_14	723837.9042	66573.43615	657264.4681	723837.9042	66516.06607	657321.8382						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_15	766936.5939	70705.85687	696230.737	766936.5939	70705.85687	696230.737						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_16	384670.0273	35514.44546	349155.5818	384670.0273	35514.44546	349155.5818						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_17	716483.1622	66447.69774	650035.4644	716483.1622	66441.10117	650042.061						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_18	698735.3501	63594.42754	635140.9225	698735.3501	63594.42754	635140.9225						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_19	655829.6472	59792.5111	596037.1361	655829.6472	59790.87367	596038.7735						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_20	0	0	0	0	0	0						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_21	0	0	0	0	0	0						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_22	0	0	0	0	0	0						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-14_23	0	0	0	0	0	0						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-15_00	0	0	0	0	0	0						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-15_01	0	0	0	0	0	0						
bingads.marketplace.prod.tools	BSIntl_KPIsByFilters_Hourly_2014-02-15_02	0	0	0	0	0	0						
bingads.marketplace.prod.tools	CampaignDBCounts_2014-02-12	337781.7061	91656.20013	246125.5059	337781.7061	90894.03549	246887.6706						
bingads.marketplace.prod.tools	CampaignDBCounts_2014-02-13	346178.969	94854.36645	251324.6026	346178.969	94084.89582	252094.0732						
bingads.marketplace.prod.tools	ChangedListingCounts_2014-02-12	763020.0547	42307.79415	720712.2606	763020.0547	42307.79415	720712.2606						
bingads.marketplace.prod.tools	ChangedListingCounts_2014-02-13	758010.1374	41681.95504	716328.1823	758010.1374	41681.95504	716328.1823						
bingads.marketplace.prod.tools	DA-BudgetChangesIndex-2014-02-12	107602.1261	44670.45981	62931.66626	107602.1261	40445.99309	67156.13298						
bingads.marketplace.prod.tools	DA-BudgetChangesIndex-2014-02-13	109245.9643	45090.22587	64155.73847	109245.9643	40785.40384	68460.56051						
bingads.marketplace.prod.tools	DemandCampaignLevelKPI2014-02-11	8774733.819	2774658.661	6000075.158	8774733.819	1658011.684	7116722.135						
bingads.marketplace.prod.tools	DemandCampaignLevelKPI2014-02-12	22440858.36	2884507.401	19556350.96	22440858.36	2885703.241	19555155.12						
bingads.marketplace.prod.tools	DemandHierarchyTotals_2014-02-12	1473790.411	901709.8918	572080.5194	1473790.411	899163.5076	574626.9036						
bingads.marketplace.prod.tools	DemandHierarchyTotals_2014-02-13	1482267.549	914455.5133	567812.0357	1482267.549	900430.4106	581837.1383						
bingads.marketplace.prod.tools	DemandHierarchy_BackPopulate_2014-02-12	9780945.646	7526816.373	2254129.273	9780945.646	7591704.893	2189240.753						
bingads.marketplace.prod.tools	DemandHierarchy_BackPopulate_2014-02-13	3013642.85	2455244.777	558398.0731	3013642.85	2324559.603	689083.2478						
bingads.marketplace.prod.tools	DemandHierarchy_GetAccounts_2014-02-12	4149.400902	1517.381763	2632.019139	4149.400902	1517.381763	2632.019139						
bingads.marketplace.prod.tools	DemandHierarchy_GetAccounts_2014-02-13	1388.276814	506.894928	881.381886	1388.276814	506.894928	881.381886						
bingads.marketplace.prod.tools	DemandHierarchy_GetCampaignDeltas_2014-02-12	14181.26399	4411.235112	9770.028882	14181.26399	4411.235112	9770.028882						
bingads.marketplace.prod.tools	DemandHierarchy_GetCampaignDeltas_2014-02-13	4737.995287	1473.626218	3264.369069	4737.995287	1473.626218	3264.369069						
bingads.marketplace.prod.tools	DemandHierarchy_GetCampaigns_2014-02-12	108243.0962	56358.59567	51884.50053	108243.0962	54581.19868	53661.89752						
bingads.marketplace.prod.tools	DemandHierarchy_GetCampaigns_2014-02-13	37576.06934	19389.19396	18186.87538	37576.06934	18733.21036	18842.85898						
bingads.marketplace.prod.tools	DemandHierarchy_GetCustomers_2014-02-12	4915.664184	1959.080745	2956.583439	4915.664184	1959.080745	2956.583439						
bingads.marketplace.prod.tools	DemandHierarchy_GetCustomers_2014-02-13	1639.940075	653.445907	986.494168	1639.940075	653.445907	986.494168						
bingads.marketplace.prod.tools	DemandHierarchy_GetKPI_2014-02-11	8467804.869	989175.1588	7478629.71	8467804.869	953155.6614	7514649.207						
bingads.marketplace.prod.tools	DemandHierarchy_GetKPI_2014-02-12	25681132.79	2975460.019	22705672.78	25681132.79	2868868.915	22812263.88						
bingads.marketplace.prod.tools	DemandHierarchy_GetKPI_2014-02-13	8358861.329	984429.1079	7374432.221	8358861.329	948936.6013	7409924.727						
bingads.marketplace.prod.tools	DemandHierarchy_GetListingDeltas_2014-02-12	17135676.18	14321945.36	2813730.825	17135676.18	12334822.1	4800854.084						
bingads.marketplace.prod.tools	DemandHierarchy_GetListingDeltas_2014-02-13	5679389.77	4743656.067	935733.7028	5679389.77	4085979.404	1593410.366						
bingads.marketplace.prod.tools	DemandHierarchy_GetListings_2014-02-12	58585063.67	38219176.13	20365887.54	58585063.67	31733013	26852050.66						
bingads.marketplace.prod.tools	DemandHierarchy_GetListings_2014-02-13	19496537.06	12704782.94	6791754.127	19496537.06	10564365.63	8932171.433						
bingads.marketplace.prod.tools	DemandHierarchy_GetOrders_2014-02-12	3109343.849	2338931.99	770411.8591	3109343.849	1386792.847	1722551.002						
bingads.marketplace.prod.tools	DemandHierarchy_GetOrders_2014-02-13	1029167.737	767799.4145	261368.3223	1029167.737	451611.2886	577556.4482						
bingads.marketplace.prod.tools	FeatureAdoption-AutoPipeline-2014-02-12	5522634.888	41701.30159	5480933.587	5522634.888	41573.94395	5481060.944						
bingads.marketplace.prod.tools	FeatureAdoption-AutoPipeline-2014-02-13	5524851.912	41632.82915	5483219.083	5524851.912	41550.43084	5483301.481						
bingads.marketplace.prod.tools	ListingChangeIndex_Step1_2014-02-12	17817288.2	2232397.677	15584890.52	17817288.2	2044452.379	15772835.82						
bingads.marketplace.prod.tools	ListingChangeIndex_Step1_2014-02-13	17598561.61	2213423.763	15385137.85	17598561.61	2027621.922	15570939.69						
bingads.marketplace.prod.tools	MissingSpend_DailyPausedCampaigns-2014-02-12	112205.3289	70836.90003	41368.42883	112205.3289	18006.54336	94198.7855						
bingads.marketplace.prod.tools	MissingSpend_DailyPausedCampaigns-2014-02-13	117311.6716	74395.61977	42916.05183	117311.6716	18415.20303	98896.46856						
bingads.marketplace.prod.tools	PA_2014-02-12	14559607.01	6978533.266	7581073.743	14559607.01	6083214.973	8476392.036						
bingads.marketplace.prod.tools	PA_2014-02-13	14306702.42	6925159.644	7381542.771	14306702.42	6025225.963	8281476.452						
bingads.marketplace.prod.tools	PA_Map_2014-02-12	12828.02137	5648.115784	7179.905586	12828.02137	5487.436774	7340.584596						
bingads.marketplace.prod.tools	PA_Map_2014-02-13	12861.21068	5659.130985	7202.07969	12861.21068	5498.451975	7362.7587						
bingads.marketplace.prod.tools	QAFlight100-AdsFLN0-2014-02-10-ALL	10091196.8	1946472.913	8144723.884	10091196.8	1796755.241	8294441.556						
bingads.marketplace.prod.tools	QAFlight100-AdsFLN0-2014-02-11-ALL	10158542.55	1950263.433	8208279.112	10158542.55	1802129.157	8356413.388						
bingads.marketplace.prod.tools	QA_CnUQuery_2014-02-11	6254746.488	2307408.037	3947338.451	6254746.488	1128729.259	5126017.229						
bingads.marketplace.prod.tools	QA_CnUQuery_2014-02-12	35175200.68	4888969.713	30286230.97	35175200.68	4123372.302	31051828.38						
bingads.marketplace.prod.tools	QA_CnUQuery_2014-02-13	34423400.23	4758390.051	29665010.18	34423400.23	4016924.422	30406475.81						
bingads.marketplace.prod.tools	QueryAnalytics-Flight-ALL-2014-02-10	10540248	2400026.716	8140221.283	10540248	2169613.221	8370634.778						
bingads.marketplace.prod.tools	QueryAnalytics-Flight-ALL-2014-02-11	10611854.44	2403397.261	8208457.178	10611854.44	2173964.637	8437889.802						
bingads.marketplace.prod.tools	QueryAnalytics-Flight-NONIF-2014-02-11	9040097.783	1554028.702	7486069.081	9040097.783	1412822.107	7627275.676						
bingads.marketplace.prod.tools	QueryAnalytics-Flight-NONIF-2014-02-12	9127643.482	1555848.492	7571794.99	9127643.482	1418035.661	7709607.821						
bingads.marketplace.prod.tools	QueryAnalytics-Flight-NONIF-2014-02-13	8893032.096	1517850.312	7375181.785	8893032.096	1381216.669	7511815.428						
bingads.marketplace.prod.tools	TargetingDelta_2014-02-12	16694004.57	7565204.457	9128800.114	16694004.57	5227405.57	11466599						
bingads.marketplace.prod.tools	TargetingDelta_2014-02-13	16606062.86	7679292.75	8926770.109	16606062.86	5349187.13	11256875.73						
bingads.marketplace.prod.tools	Targeting_2014-02-12	11116053.7	10855497.49	260556.2106	11116053.7	2506512.578	8609541.12						
bingads.marketplace.prod.tools	Targeting_2014-02-13	10953598.59	10691985.86	261612.7321	10953598.59	2474309.849	8479288.746						
bingads.marketplace.vc1	API-DevToken-CallVolumn	48565.54887	19842.88704	28722.66183	48565.54887	17754.69977	30810.84911						
bingads.marketplace.vc1	API-DevTokenByDate_1216_0207	83622909.03	167266.1635	83455642.87	83622909.03	160918.1955	83461990.83						
bingads.marketplace.vc1	API_Usage_12-21_01-17	6934.236261	1189.703895	5744.532366	6934.236261	1189.703793	5744.532468						
bingads.marketplace.vc1	API_Usage_12-28_01-24	7034.14083	1289.608464	5744.532366	7034.14083	1289.608362	5744.532468						
bingads.marketplace.vc1	AccountCustomerMapping.script_2014-02-11	1337.569508	225.791743	1111.777765	1337.569508	225.791743	1111.777765						
bingads.marketplace.vc1	AdvertiserChurn	4171083.449	8535.491754	4162547.958	4171083.449	8535.491754	4162547.958						
bingads.marketplace.vc1	AdvertiserChurn_0201-0212	94117340.99	7498439.869	86618901.12	94117340.99	7503141.877	86614199.12						
bingads.marketplace.vc1	Cadillac_Auction_Listing	39173761.09	0	39173761.09	39173761.09	207.713695	39173553.38						
bingads.marketplace.vc1	Cadillac_Monetization	1312946.899	1.770236	1312945.129	1312946.899	1.770236	1312945.129						
bingads.marketplace.vc1	Cadillac_Monetization_2	437648.6019	0.225678	437648.3763	437648.6019	0.225678	437648.3763						
bingads.marketplace.vc1	Calculate_BMA_BySegment_TotalKwds_04Jan_10Jan	3443600.12	2602356.126	841243.9942	3443600.12	2195087.134	1248512.986						
bingads.marketplace.vc1	Calculate_BMA_BySegment_TotalKwds_11Jan_17Jan	3106346.57	2262318.38	844028.1897	3106346.57	2042148.372	1064198.198						
bingads.marketplace.vc1	Calculate_BMA_BySegment_TotalKwds_18Jan_24Jan	3220349.785	2372910.914	847438.8717	3220349.785	2072726.742	1147623.044						
bingads.marketplace.vc1	Calculate_BMA_BySegment_TotalKwds_25Jan_31Jan	3112558.21	2258673.245	853884.9649	3112558.21	1988759.562	1123798.648						
bingads.marketplace.vc1	Canada_Targeting_CA_Advertiser_Split	6222669.039	4829207.599	1393461.44	6222669.039	4823309.909	1399359.13						
bingads.marketplace.vc1	Canada_Targeting_CA_Advertiser_split_2	2101706.906	227875.6405	1873831.265	2101706.906	227557.6315	1874149.274						
bingads.marketplace.vc1	Canada_Targeting_Listing_targete_validation	5574846.38	4180349.223	1394497.157	5574846.38	4215272.73	1359573.649						
bingads.marketplace.vc1	Canada_Targeting_RICH_im_Listing_id	0	0	0	0	0	0						
bingads.marketplace.vc1	Canada_Targeting_Target_validation_reverse	6968263.622	5572861.707	1395401.916	6968263.622	5570280.39	1397983.232						
bingads.marketplace.vc1	Canada_Targeting_Targeting_MV_List_Join	64500.36412	281.685526	64218.6786	64500.36412	281.685526	64218.6786						
bingads.marketplace.vc1	CosmosColdData02-13	242.44603	0	242.44603	242.44603	0	242.44603						
bingads.marketplace.vc1	CosmosColdData02-14	241.587003	0	241.587003	241.587003	0	241.587003						
bingads.marketplace.vc1	DemandFunnel_Demand_Funnel_OIS_Feb_01_07	40176145.61	14191603.86	25984541.75	40176145.61	14143430.12	26032715.49						
bingads.marketplace.vc1	DemandFunnel_Demand_Funnel_OIS_Feb_01_07_Fix	21306719	8306376.568	13000342.43	21306719	8282804.257	13023914.74						
bingads.marketplace.vc1	DemandFunnel_Scope2	75473.48238	38667.41556	36806.06683	75473.48238	21804.18395	53669.29843						
bingads.marketplace.vc1	DemandFunnel_Verification	83721150.56	4899108.218	78822042.34	83721150.56	4910899.645	78810250.91						
bingads.marketplace.vc1	DemandFunnel_Verification_02-01_02-07	62592298.11	4190069.261	58402228.85	62592298.11	3647620.27	58944677.84						
bingads.marketplace.vc1	DemandFunnel_Verification_Status_2-11	11893763.63	5086498.849	6807264.78	11893763.63	5079891.374	6813872.256						
bingads.marketplace.vc1	DemandHealth_Demand_Health_DemandFunnel	19686090.02	7916056.64	11770033.39	19686090.02	7880586.924	11805503.1						
bingads.marketplace.vc1	Demand_Health_DemandIntakeRate_02-01_02-07	18917330.92	7134935.79	11782395.13	18917330.92	6727959.471	12189371.45						
bingads.marketplace.vc1	DevToken	87.566322	0	87.566322	87.566322	0	87.566322						
bingads.marketplace.vc1	FC_Level_Shared	76968833.03	27756475.7	49212357.32	76968833.03	13384074.44	63584758.58						
bingads.marketplace.vc1	FC_Trends	80251577.58	24660936.66	55590640.92	80251577.58	12684074.93	67567502.65						
bingads.marketplace.vc1	ML_Metrics.script_2014-02-12	7808965.357	248179.9016	7560785.456	7808965.357	248295.6682	7560669.689						
bingads.marketplace.vc1	ML_Metrics.script_2014-02-13	7612887.656	242054.8851	7370832.771	7612887.656	242184.9085	7370702.747						
bingads.marketplace.vc1	NINA_Listings_NENA_Adslate_volume_contribution	471761.1735	4723.782269	467037.3913	471761.1735	4340.448364	467420.7252						
bingads.marketplace.vc1	PS_CN_Demands_2014-02-12_2014-02-12	9791816.409	2705234.524	7086581.885	9791816.409	2701992.516	7089823.893						
bingads.marketplace.vc1	PS_CN_Demands_2014-02-13_2014-02-13	9347591.328	2545703.536	6801887.792	9347591.328	2545677.386	6801913.942						
bingads.marketplace.vc1	PS_CN_MView_2014-02-12_2014-02-12	9523870.102	1952032.507	7571837.595	9523870.102	1944958.452	7578911.651						
bingads.marketplace.vc1	PS_CN_MView_2014-02-13_2014-02-13	9379673.257	1880541.161	7499132.096	9379673.257	1891895.573	7487777.684						
bingads.marketplace.vc1	PS_HK_Demands_2014-02-12_2014-02-12	10384318.57	3296294.141	7088024.431	10384318.57	3290901.249	7093417.323						
bingads.marketplace.vc1	PS_HK_Demands_2014-02-13_2014-02-13	10027641.05	3223998.788	6803642.257	10027641.05	3222206.211	6805434.834						
bingads.marketplace.vc1	PS_HK_MView_2014-02-12_2014-02-12	9715602.168	2142325.06	7573277.107	9715602.168	2079217.321	7636384.846						
bingads.marketplace.vc1	PS_HK_MView_2014-02-13_2014-02-13	9522441.042	1992311.831	7530129.212	9522441.042	2007411.595	7515029.448						
bingads.marketplace.vc1	PS_TW_Demands_2014-02-12_2014-02-12	10395521.51	3310225.434	7085296.078	10395521.51	3296578.088	7098943.424						
bingads.marketplace.vc1	PS_TW_Demands_2014-02-13_2014-02-13	10028065.38	3226302.058	6801763.318	10028065.38	3221615.547	6806449.828						
bingads.marketplace.vc1	PS_TW_MView_2014-02-12_2014-02-12	11003682.72	3416615.97	7587066.749	11003682.72	2610216.224	8393466.494						
bingads.marketplace.vc1	PS_TW_MView_2014-02-13_2014-02-13	9683415.404	2176156.058	7507259.347	9683415.404	2172478.898	7510936.506						
bingads.marketplace.vc1	RichAnalytics	24361158.56	9406300.44	14954858.12	24361158.56	9410865.605	14950292.95						
bingads.marketplace.vc1	Scope1_2_13_2014_9_46	19000256.51	4271420.513	14728836	19000256.51	4142188.301	14858068.21						
bingads.marketplace.vc1	Scope1_2_13_2014_9_48	21643426.63	7122787.015	14520639.61	21643426.63	7117423.298	14526003.33						
bingads.marketplace.vc1	Scope1_2_14_2014_9_46	18398072.82	4158676.695	14239396.12	18398072.82	4031967.967	14366104.85						
bingads.marketplace.vc1	Scope1_2_14_2014_9_48	22747395.95	7399841.751	15347554.2	22747395.95	7377989.649	15369406.3						
bingads.marketplace.vc1	Scope48_2_12_2014_9_45	71709948.4	71707087.95	2860.449134	71709948.4	47173381.33	24536567.07						
bingads.marketplace.vc1	Scope48_2_13_2014_15_30	218466627.5	110415238.5	108051389	218466627.5	110084802.7	108381824.8						
bingads.marketplace.vc1	Scope48_2_13_2014_9_45	218442984.2	110420145.1	108022839.2	218442984.2	110275136.7	108167847.5						
bingads.marketplace.vc1	Targeting_Intent_Mobile_Tablet_ByBucket_New_0124	1794526.226	0	1794526.226	1794526.226	881.08333	1793645.143						
bingads.marketplace.vc1	Targeting_Intent_Mobile_Tablet_ByBucket_New_0131	2046455.306	0	2046455.306	2046455.306	972.15902	2045483.147						
bingads.marketplace.vc1	Targeting_Intent_Mobile_Tablet_ByBucket_New_0207	7502792.248	531381.6365	6971410.612	7502792.248	526673.0463	6976119.202						
bingads.marketplace.vc1	ZZZ_Bad933	15238161.75	7383858.541	7854303.205	15238161.75	7376288.639	7861873.107						
bingads.marketplace.vc2	1_ClickInfo_0119	242503.1435	0.198882	242502.9446	242503.1435	0.202124	242502.9414						
bingads.marketplace.vc2	1_ClickInfo_0126	254203.2906	0.124828	254203.1657	254203.2906	0.12807	254203.1625						
bingads.marketplace.vc2	3_Impr	6562388.091	60305.50269	6502082.589	6562388.091	60421.9909	6501966.1						
bingads.marketplace.vc2	3_Impr_0119	13780537.83	1391444.851	12389092.98	13780537.83	1391838.163	12388699.67						
bingads.marketplace.vc2	3_Impr_0126	14363132.93	1457744.947	12905387.98	14363132.93	1458343.78	12904789.15						
bingads.marketplace.vc2	3_PVInfo	1054335.835	0	1054335.835	1054335.835	21668.57582	1032667.26						
bingads.marketplace.vc2	3_PVInfo_0126	2870779.337	36547.46689	2834231.87	2870779.337	36533.10237	2834246.235						
bingads.marketplace.vc2	AccountAuction	605282712.1	601892670.3	3390041.841	605282712.1	42450898.41	562831813.7						
bingads.marketplace.vc2	AdInfo_F166_20140202	3161072.22	1990150.936	1170921.284	3161072.22	1990070.055	1171002.164						
bingads.marketplace.vc2	Ad_Vertical	8833665.273	1277994.552	7555670.721	8833665.273	1277747.088	7555918.184						
bingads.marketplace.vc2	AuctionDensity_2014-02-12	115551962.4	1148158.813	114403803.6	115551962.4	1140252.53	114411709.8						
bingads.marketplace.vc2	AuctionDensity_2014-02-13	110952458.8	1080372.853	109872085.9	110952458.8	1072071.559	109880387.2						
